Date,Order_Demand,Year
2012-10-09,5000,2012
2012-10-09,5000,2012
2012-10-09,5000,2012
2012-10-11,5000,2012
2012-10-11,5000,2012
2012-10-11,5000,2012
2012-10-11,2500,2012
2012-10-12,10000,2012
2012-10-12,10000,2012
2012-10-12,20000,2012
2012-10-18,5000,2012
2012-10-18,5000,2012
2012-10-18,5000,2012
2012-10-18,5000,2012
2012-10-22,5000,2012
2012-10-22,10000,2012
2012-10-22,10000,2012
2012-10-25,10000,2012
2012-10-25,5000,2012
2012-10-29,5000,2012
2012-10-29,5000,2012
2012-11-01,5000,2012
2012-11-01,5000,2012
2012-11-01,10000,2012
2012-11-07,10000,2012
2012-11-07,10000,2012
2012-11-07,10000,2012
2012-11-13,5000,2012
2012-11-13,10000,2012
2012-11-13,10000,2012
2012-11-19,10000,2012
2012-11-19,10000,2012
2012-11-19,5000,2012
2012-11-19,2500,2012
2012-11-21,10000,2012
2012-11-21,10000,2012
2012-11-21,10000,2012
2012-11-21,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-03,10000,2012
2012-12-05,5000,2012
2012-12-13,10000,2012
2012-12-13,10000,2012
2012-12-13,10000,2012
2012-12-13,10000,2012
2012-12-17,10000,2012
2012-12-17,10000,2012
2012-12-17,10000,2012
2012-04-09,30000,2012
2012-04-16,20000,2012
2012-02-13,30000,2012
2012-05-07,30000,2012
2012-07-26,30000,2012
2012-11-12,30000,2012
2012-12-13,3,2012
2012-01-08,66,2012
2012-01-08,26,2012
2012-01-08,2,2012
2012-01-08,66,2012
2012-01-24,36,2012
2012-01-24,3,2012
2012-01-24,36,2012
2012-01-24,3,2012
2012-01-24,3,2012
2012-04-15,72,2012
2012-04-15,21,2012
2012-04-15,3,2012
2012-04-15,54,2012
2012-04-15,3,2012
2012-04-15,3,2012
2012-07-01,72,2012
2012-07-01,59,2012
2012-07-01,5,2012
2012-07-01,90,2012
2012-07-01,5,2012
2012-07-01,5,2012
2012-07-01,5,2012
2012-09-25,3,2012
2012-09-25,240,2012
2012-09-25,72,2012
2012-09-25,16,2012
2012-09-25,16,2012
2012-09-25,38,2012
2012-10-08,12,2012
2012-01-08,96,2012
2012-01-17,6,2012
2012-01-24,80,2012
2012-01-29,7,2012
2012-02-19,100,2012
2012-04-15,1276,2012
2012-04-15,230,2012
2012-04-15,10,2012
2012-05-17,100,2012
2012-05-30,3072,2012
2012-07-01,2520,2012
2012-07-01,970,2012
2012-09-25,1300,2012
2012-11-23,80,2012
2012-12-03,693,2012
2012-12-05,307,2012
2012-01-08,371,2012
2012-01-10,1000,2012
2012-01-29,28,2012
2012-01-24,118,2012
2012-02-19,18,2012
2012-02-19,200,2012
2012-04-15,1200,2012
2012-04-15,100,2012
2012-04-15,190,2012
2012-07-01,1300,2012
2012-07-01,500,2012
2012-07-01,410,2012
2012-08-16,500,2012
2012-09-25,900,2012
2012-11-19,150,2012
2012-11-23,370,2012
2012-12-13,200,2012
2012-01-08,400,2012
2012-01-10,800,2012
2012-01-24,250,2012
2012-02-19,2,2012
2012-02-27,100,2012
2012-04-15,400,2012
2012-04-15,800,2012
2012-05-26,49,2012
2012-05-26,4,2012
2012-05-26,77,2012
2012-07-01,2000,2012
2012-07-01,200,2012
2012-07-01,10,2012
2012-09-25,1200,2012
2012-12-13,45,2012
2012-01-08,8,2012
2012-01-08,16,2012
2012-01-08,4,2012
2012-01-08,8,2012
2012-02-19,2,2012
2012-02-19,2,2012
2012-02-19,1,2012
2012-02-19,2,2012
2012-02-27,4,2012
2012-03-09,2,2012
2012-04-15,12,2012
2012-04-15,12,2012
2012-04-15,6,2012
2012-04-15,6,2012
2012-07-01,20,2012
2012-07-01,8,2012
2012-07-01,10,2012
2012-07-01,6,2012
2012-07-01,700,2012
2012-09-25,8,2012
2012-09-25,4,2012
2012-02-16,7000,2012
2012-02-16,50000,2012
2012-03-23,6000,2012
2012-05-02,31000,2012
2012-06-19,10000,2012
2012-07-10,7000,2012
2012-07-10,51000,2012
2012-09-07,59000,2012
2012-07-13,5000,2012
2011-12-26,100000,2011
2012-04-04,30000,2012
2012-03-28,5000,2012
2012-04-18,30000,2012
2012-05-14,30000,2012
2012-05-14,10000,2012
2012-05-22,10000,2012
2012-05-31,10000,2012
2012-06-21,25000,2012
2012-07-11,15000,2012
2012-07-24,10000,2012
2012-08-23,20000,2012
2012-09-05,15000,2012
2012-10-29,5000,2012
2011-12-15,1000,2011
2012-03-05,30000,2012
2012-04-04,40000,2012
2012-04-04,30000,2012
2012-04-04,5000,2012
2012-05-14,20000,2012
2012-05-14,20000,2012
2012-05-14,5000,2012
2012-05-14,30000,2012
2012-05-31,40000,2012
2012-05-31,5000,2012
2012-05-31,5000,2012
2012-06-21,20000,2012
2012-06-21,5000,2012
2012-07-11,5000,2012
2012-07-11,5000,2012
2012-07-24,20000,2012
2012-07-24,5000,2012
2012-08-09,15000,2012
2012-09-05,30000,2012
2012-09-05,60000,2012
2012-09-05,15000,2012
2012-09-05,10000,2012
2012-10-03,30000,2012
2012-10-03,60000,2012
2012-10-03,15000,2012
2012-10-03,10000,2012
2012-10-17,30000,2012
2012-10-17,20000,2012
2012-11-06,20000,2012
2012-11-06,5000,2012
2012-11-15,20000,2012
2012-11-22,5000,2012
2012-02-07,5000,2012
2012-03-23,8000,2012
2012-09-11,10000,2012
2012-01-16,3000,2012
2012-01-30,8000,2012
2012-05-08,9000,2012
2012-05-08,7000,2012
2012-05-08,5000,2012
2012-05-08,2000,2012
2012-05-25,10000,2012
2012-05-25,10000,2012
2012-07-12,2000,2012
2012-07-24,2000,2012
2012-08-22,2000,2012
2012-09-25,4000,2012
2012-11-15,9000,2012
2012-11-15,1000,2012
2012-12-14,100000,2012
2012-11-08,1500,2012
2012-11-08,500,2012
2012-11-09,50000,2012
2012-12-26,40000,2012
2011-12-13,20000,2011
2012-02-23,7500,2012
2012-04-16,2500,2012
2012-05-07,500,2012
2012-05-09,5000,2012
2012-05-24,10000,2012
2012-01-30,35,2012
2012-03-09,30,2012
2012-05-16,30,2012
2012-09-05,40,2012
2012-10-11,30,2012
2012-10-24,30,2012
2012-01-30,15000,2012
2012-03-12,10000,2012
2012-05-16,20000,2012
2012-09-05,20000,2012
2012-06-12,25000,2012
2012-09-25,25000,2012
2012-11-06,5000,2012
2012-12-14,25000,2012
2011-12-28,4000,2011
2011-12-28,15000,2011
2012-01-16,3000,2012
2012-01-16,15000,2012
2012-01-30,20000,2012
2012-02-10,10000,2012
2012-03-09,3000,2012
2012-03-12,40000,2012
2012-04-10,52000,2012
2012-05-25,5000,2012
2012-05-25,10000,2012
2012-06-01,5000,2012
2012-06-12,5000,2012
2012-06-12,35000,2012
2012-06-12,6000,2012
2012-06-28,10000,2012
2012-06-28,10000,2012
2012-07-12,10000,2012
2012-07-24,5000,2012
2012-07-24,25000,2012
2012-08-07,15000,2012
2012-08-07,25000,2012
2012-08-22,12000,2012
2012-08-22,15000,2012
2012-09-05,10000,2012
2012-09-05,20000,2012
2012-09-25,15000,2012
2012-09-25,20000,2012
2012-10-11,10000,2012
2012-10-11,10000,2012
2012-10-11,21000,2012
2012-11-06,2000,2012
2012-11-15,7000,2012
2012-11-15,10000,2012
2012-11-15,15000,2012
2012-11-27,5000,2012
2012-07-25,300,2012
2012-07-25,300,2012
2012-07-25,40,2012
2012-07-25,50,2012
2012-07-25,20,2012
2012-07-25,500,2012
2012-07-25,500,2012
2012-07-25,50,2012
2012-07-25,20,2012
2012-11-06,30,2012
2012-11-06,340,2012
2012-11-06,10,2012
2012-12-06,30,2012
2012-12-06,30,2012
2012-08-16,1139,2012
2012-08-16,8,2012
2012-08-16,5,2012
2012-09-16,137,2012
2012-09-16,3,2012
2012-09-17,9,2012
2011-12-29,3,2011
2011-12-29,100,2011
2011-12-29,125,2011
2011-12-29,40,2011
2011-12-29,100,2011
2011-12-29,40,2011
2011-12-29,340,2011
2011-12-29,6,2011
2011-12-29,340,2011
2012-01-17,400,2012
2012-02-01,153,2012
2012-01-17,700,2012
2012-01-17,480,2012
2012-01-30,320,2012
2012-01-17,600,2012
2012-01-17,153,2012
2012-02-09,20,2012
2012-02-09,1,2012
2012-02-09,12,2012
2012-01-12,50,2012
2012-02-09,34,2012
2012-02-09,16,2012
2012-02-09,16,2012
2012-02-24,1,2012
2012-03-15,15,2012
2012-02-09,16,2012
2012-02-10,481,2012
2012-02-28,15,2012
2012-02-28,15,2012
2012-03-12,15,2012
2012-02-28,15,2012
2012-02-27,1,2012
2012-02-29,200,2012
2012-02-29,5,2012
2012-03-09,300,2012
2012-03-22,91,2012
2012-03-29,100,2012
2012-05-25,80,2012
2012-06-18,100,2012
2012-06-22,2,2012
2012-07-13,234,2012
2012-07-27,130,2012
2012-02-10,50,2012
2012-05-30,1500,2012
2012-07-24,427,2012
2012-07-24,411,2012
2012-08-28,500,2012
2012-08-28,500,2012
2012-08-28,500,2012
2012-08-28,1500,2012
2012-08-28,1500,2012
2012-10-22,21,2012
2012-10-22,116,2012
2012-10-22,16,2012
2012-10-22,3,2012
2012-10-17,24,2012
2012-10-17,4,2012
2012-10-17,4,2012
2012-10-17,48,2012
2012-11-28,20,2012
2013-01-03,3,2013
2013-01-03,50,2013
2013-01-03,3,2013
2013-01-03,50,2013
2013-01-03,6,2013
2012-03-28,50,2012
2012-03-28,10,2012
2012-04-18,180,2012
2012-05-28,10,2012
2012-11-30,240,2012
2012-11-30,240,2012
2012-11-30,10,2012
2012-09-10,500,2012
2012-09-10,300,2012
2012-09-10,300,2012
2012-09-10,800,2012
2012-09-10,500,2012
2012-09-10,300,2012
2012-09-10,1500,2012
2012-09-10,100,2012
2012-02-10,30,2012
2012-04-09,2000,2012
2012-05-03,1300,2012
2012-05-11,30,2012
2012-07-13,200,2012
2012-07-13,50,2012
2012-07-13,200,2012
2012-08-10,2000,2012
2012-08-17,200,2012
2012-08-31,40,2012
2012-08-22,20,2012
2012-08-31,30,2012
2012-09-14,3,2012
2012-09-14,10,2012
2012-09-19,27,2012
2012-09-14,500,2012
2012-10-12,1000,2012
2012-10-12,65,2012
2012-10-19,35,2012
2012-10-19,1000,2012
2012-10-30,66,2012
2012-11-07,34,2012
2012-11-06,500,2012
2012-12-26,70,2012
2012-12-26,100,2012
2012-02-17,1356,2012
2012-03-09,644,2012
2012-02-17,2000,2012
2012-02-17,1490,2012
2012-02-17,1500,2012
2012-03-12,300,2012
2012-03-09,300,2012
2012-02-09,1000,2012
2012-03-09,1000,2012
2012-02-09,500,2012
2012-02-09,500,2012
2012-02-09,100,2012
2012-06-21,2100,2012
2012-08-30,1000,2012
2012-08-31,3000,2012
2012-11-06,3000,2012
2012-01-20,1000,2012
2012-02-02,300,2012
2012-01-30,1000,2012
2012-02-02,161,2012
2012-02-10,89,2012
2012-01-30,650,2012
2012-01-30,4000,2012
2012-01-30,400,2012
2012-02-03,500,2012
2012-01-30,100,2012
2012-01-30,1000,2012
2012-01-30,25,2012
2012-01-27,500,2012
2012-01-30,300,2012
2012-01-27,300,2012
2012-03-07,1000,2012
2012-03-12,200,2012
2012-03-28,800,2012
2012-03-12,1000,2012
2012-03-12,100,2012
2012-04-02,10,2012
2012-04-16,7,2012
2012-04-16,1640,2012
2012-04-16,553,2012
2012-04-16,3500,2012
2012-04-16,60,2012
2012-05-04,100,2012
2012-05-30,500,2012
2012-06-11,50,2012
2012-07-20,500,2012
2012-09-20,70,2012
2012-09-20,350,2012
2012-09-20,700,2012
2012-10-19,290,2012
2012-11-15,10,2012
2012-11-15,600,2012
2012-10-28,1000,2012
2012-11-07,200,2012
2012-11-30,400,2012
2012-11-30,400,2012
2012-11-23,600,2012
2012-11-23,500,2012
2012-12-19,400,2012
2012-10-07,216,2012
2012-10-07,216,2012
2012-04-11,20,2012
2012-10-09,24,2012
2012-12-03,32,2012
2012-12-05,12,2012
2012-04-11,4,2012
2012-10-09,432,2012
2012-10-09,410,2012
2012-04-13,9,2012
2012-12-05,50,2012
2012-04-11,4,2012
2012-12-05,50,2012
2012-04-11,100,2012
2012-04-20,2,2012
2012-06-27,6,2012
2012-08-07,100,2012
2012-11-19,2,2012
2012-07-10,108,2012
2012-02-19,240,2012
2012-02-27,25,2012
2012-03-08,2,2012
2012-03-19,96,2012
2012-04-17,300,2012
2012-04-17,200,2012
2012-04-17,156,2012
2012-05-01,60,2012
2012-05-28,400,2012
2012-05-21,1200,2012
2012-05-23,200,2012
2012-06-06,600,2012
2012-06-25,100,2012
2012-06-27,120,2012
2012-07-03,40,2012
2012-07-03,40,2012
2012-07-03,250,2012
2012-07-03,500,2012
2012-07-10,6,2012
2012-07-20,300,2012
2012-07-30,2000,2012
2012-08-13,50,2012
2012-09-26,50,2012
2012-09-26,50,2012
2012-10-04,20,2012
2012-11-23,1500,2012
2012-11-23,1050,2012
2012-11-23,200,2012
2012-11-23,800,2012
2012-11-23,500,2012
2012-01-10,400,2012
2012-03-08,30,2012
2012-03-08,106,2012
2012-04-17,90,2012
2012-04-17,100,2012
2012-04-20,2,2012
2012-05-01,80,2012
2012-07-03,20,2012
2012-07-23,500,2012
2012-10-04,10,2012
2012-10-28,135,2012
2012-11-22,70,2012
2012-11-23,500,2012
2012-11-23,400,2012
2012-11-23,300,2012
2012-01-10,3,2012
2012-01-24,10,2012
2012-03-08,13,2012
2012-03-09,8,2012
2012-04-17,8,2012
2012-04-17,10,2012
2012-04-20,40,2012
2012-06-18,60,2012
2012-06-25,20,2012
2012-06-25,40,2012
2012-06-26,20,2012
2012-06-25,10,2012
2012-07-03,20,2012
2012-07-23,4,2012
2012-07-30,4,2012
2012-08-13,32,2012
2012-09-25,47,2012
2012-09-27,15,2012
2012-10-04,40,2012
2012-10-24,106,2012
2012-11-05,20,2012
2012-11-19,50,2012
2012-11-23,163,2012
2012-11-23,837,2012
2012-11-23,100,2012
2012-11-23,150,2012
2012-01-08,300,2012
2012-05-01,2,2012
2012-05-17,10,2012
2012-07-03,15,2012
2012-11-07,25,2012
2012-11-19,6,2012
2012-08-10,10000,2012
2012-08-30,2,2012
2012-08-30,4,2012
2012-09-20,50,2012
2012-09-19,1,2012
2012-10-18,3,2012
2012-09-19,30,2012
2012-10-17,8000,2012
2012-10-17,7000,2012
2012-10-16,2,2012
2012-10-09,5000,2012
2012-10-19,250,2012
2012-12-03,2,2012
2012-11-22,100,2012
2012-11-23,100,2012
2012-01-08,1000,2012
2012-01-08,1000,2012
2012-01-23,10000,2012
2012-01-23,12000,2012
2012-01-23,11000,2012
2012-02-01,100000,2012
2012-02-19,10000,2012
2012-04-09,10000,2012
2012-04-19,5000,2012
2012-03-19,50000,2012
2012-03-19,3000,2012
2012-03-20,5000,2012
2012-05-10,10000,2012
2012-05-10,50000,2012
2012-05-10,10000,2012
2012-05-10,2000,2012
2012-05-22,10000,2012
2012-06-21,50000,2012
2012-07-05,10000,2012
2012-08-10,30000,2012
2012-08-20,10000,2012
2012-09-14,10000,2012
2012-09-03,10000,2012
2012-10-10,20000,2012
2012-10-12,30000,2012
2012-10-29,40000,2012
2012-11-09,60000,2012
2012-11-23,10000,2012
2012-11-14,5000,2012
2012-12-11,50000,2012
2012-11-01,30000,2012
2012-12-04,30000,2012
2012-02-02,2650,2012
2012-02-02,13850,2012
2012-02-02,3150,2012
2012-02-02,37000,2012
2012-02-05,10350,2012
2012-02-02,24000,2012
2012-02-02,40000,2012
2012-02-02,31400,2012
2012-02-02,8000,2012
2012-02-02,4700,2012
2012-02-02,31200,2012
2012-02-05,34700,2012
2012-02-19,1000,2012
2012-03-01,3500,2012
2012-03-14,2000,2012
2012-04-09,1000,2012
2012-03-20,2000,2012
2012-04-19,1000,2012
2012-04-19,2000,2012
2012-05-10,2000,2012
2012-06-12,2000,2012
2012-08-21,2000,2012
2012-09-11,14850,2012
2012-08-20,13100,2012
2012-08-20,1850,2012
2012-08-21,18200,2012
2012-08-20,30000,2012
2012-08-20,3000,2012
2012-10-08,24800,2012
2012-10-11,3000,2012
2012-11-22,24200,2012
2012-09-20,31300,2012
2012-10-08,18700,2012
2012-10-11,9500,2012
2012-11-22,4600,2012
2012-11-23,900,2012
2012-10-09,65000,2012
2012-10-08,7400,2012
2012-11-22,5900,2012
2012-12-03,51700,2012
2012-10-16,1000,2012
2012-12-10,1000,2012
2012-11-09,3000,2012
2012-12-19,1000,2012
2012-12-19,300,2012
2012-05-10,200,2012
2011-12-28,400000,2011
2011-12-28,500000,2011
2012-01-18,400000,2012
2012-02-02,500000,2012
2012-02-22,400000,2012
2012-03-21,400000,2012
2012-03-29,600000,2012
2012-04-06,500000,2012
2012-04-23,400000,2012
2012-05-07,100000,2012
2012-05-08,400000,2012
2012-05-22,400000,2012
2012-06-11,200000,2012
2012-06-25,600000,2012
2012-06-29,300000,2012
2012-07-17,400000,2012
2012-07-17,300000,2012
2012-08-02,200000,2012
2012-08-03,400000,2012
2012-08-16,300000,2012
2012-08-30,300000,2012
2012-08-30,500000,2012
2012-10-09,400000,2012
2012-10-16,351000,2012
2012-10-16,400000,2012
2012-11-20,600000,2012
2011-12-26,50000,2011
2011-12-26,10000,2011
2012-02-06,1000,2012
2012-02-06,4000,2012
2012-02-06,5000,2012
2012-08-22,1000,2012
2012-04-02,10000,2012
2012-08-28,30000,2012
2012-08-28,5000,2012
2012-11-07,60000,2012
2012-11-07,40000,2012
2011-12-26,50000,2011
2012-01-03,20000,2012
2012-07-10,65000,2012
2012-08-02,25000,2012
2012-10-23,25000,2012
2012-11-30,30000,2012
2012-12-04,35000,2012
2012-12-12,40000,2012
2012-12-21,30000,2012
2012-12-24,4000,2012
2012-07-11,30000,2012
2012-07-24,15000,2012
2012-08-09,15000,2012
2011-12-19,1000,2011
2012-05-16,5000,2012
2012-06-12,1000,2012
2011-12-19,4000,2011
2011-12-19,300,2011
2012-06-01,5000,2012
2012-06-12,20000,2012
2012-11-08,5000,2012
2012-12-14,3000,2012
2012-01-30,1500,2012
2012-01-30,1500,2012
2012-01-30,5000,2012
2012-03-08,10,2012
2012-07-20,30,2012
2012-05-03,20000,2012
2012-07-20,1500,2012
2012-12-20,12000,2012
2012-06-05,5,2012
2012-07-12,4,2012
2012-08-14,10,2012
2012-10-15,5,2012
2012-10-15,4,2012
2012-10-15,14,2012
2012-02-29,1000,2012
2012-04-23,7000,2012
2012-04-24,2000,2012
2012-06-21,1000,2012
2012-06-21,8000,2012
2012-06-21,2000,2012
2012-07-03,2000,2012
2012-07-12,1000,2012
2012-07-12,14000,2012
2012-07-18,5000,2012
2012-07-26,3000,2012
2012-08-20,10000,2012
2012-08-20,33000,2012
2012-10-14,7000,2012
2012-10-14,21000,2012
2012-08-23,2000,2012
2011-11-25,1250,2011
2012-01-06,100000,2012
2011-12-16,5250,2011
2011-12-21,2500,2011
2012-01-20,50000,2012
2011-12-30,1000,2011
2012-01-09,10000,2012
2012-02-02,100000,2012
2012-01-09,6000,2012
2012-01-09,15000,2012
2012-01-09,1000,2012
2012-01-10,4000,2012
2012-01-10,7000,2012
2012-01-11,50000,2012
2012-01-30,1000,2012
2012-02-06,5000,2012
2012-02-02,10000,2012
2012-02-02,1000,2012
2012-02-02,1500,2012
2012-02-02,3000,2012
2012-02-03,100000,2012
2012-02-03,3000,2012
2012-03-01,100000,2012
2012-02-03,3000,2012
2012-02-06,1000,2012
2012-02-17,500,2012
2012-02-17,2500,2012
2012-02-17,50000,2012
2012-02-17,1000,2012
2012-02-17,1000,2012
2012-02-17,10000,2012
2012-02-17,2000,2012
2012-02-17,1000,2012
2012-04-12,100000,2012
2012-02-20,3000,2012
2012-02-20,100000,2012
2012-02-22,2000,2012
2012-02-22,2000,2012
2012-02-23,28000,2012
2012-02-28,10000,2012
2012-02-28,2000,2012
2012-02-28,2000,2012
2012-03-01,1000,2012
2012-03-05,30000,2012
2012-03-12,2000,2012
2012-04-10,5000,2012
2012-04-05,10000,2012
2012-03-26,5000,2012
2012-03-27,200000,2012
2012-03-28,20000,2012
2012-03-30,50000,2012
2012-03-30,2000,2012
2012-04-05,15000,2012
2012-04-09,10000,2012
2012-04-12,50000,2012
2012-04-16,50000,2012
2012-05-31,100000,2012
2012-04-17,140000,2012
2012-04-18,5000,2012
2012-04-18,5000,2012
2012-04-18,20000,2012
2012-04-18,60000,2012
2012-04-18,100000,2012
2012-04-18,13000,2012
2012-04-18,250,2012
2012-04-18,4000,2012
2012-04-18,2000,2012
2012-04-19,20000,2012
2012-04-23,6000,2012
2012-04-24,50000,2012
2012-04-24,10000,2012
2012-04-24,3000,2012
2012-05-02,1000,2012
2012-05-11,20000,2012
2012-05-11,10000,2012
2012-05-15,30000,2012
2012-05-18,1000,2012
2012-05-21,2000,2012
2012-05-25,10000,2012
2012-05-31,100000,2012
2012-06-26,100000,2012
2012-06-04,30000,2012
2012-06-06,1000,2012
2012-06-06,120000,2012
2012-06-06,10000,2012
2012-06-11,1000,2012
2012-06-19,50000,2012
2012-06-26,100000,2012
2012-07-13,100000,2012
2012-06-26,1000,2012
2012-07-04,50000,2012
2012-07-04,50000,2012
2012-07-06,50000,2012
2012-07-12,2000,2012
2012-07-12,5000,2012
2012-07-12,50000,2012
2012-07-12,700,2012
2012-07-16,100000,2012
2012-08-01,100000,2012
2012-07-24,1000,2012
2012-07-26,2000,2012
2012-07-27,500,2012
2012-08-01,60000,2012
2012-08-01,50000,2012
2012-08-01,100000,2012
2012-08-22,20000,2012
2012-09-17,80000,2012
2012-08-03,20000,2012
2012-08-06,3000,2012
2012-08-09,100000,2012
2012-08-09,100000,2012
2012-08-14,6000,2012
2012-08-14,40000,2012
2012-08-14,3500,2012
2012-08-14,16500,2012
2012-08-14,5000,2012
2012-08-14,9000,2012
2012-08-15,5000,2012
2012-08-17,50000,2012
2012-08-17,50000,2012
2012-09-25,500,2012
2012-09-17,10000,2012
2012-08-20,220000,2012
2012-08-20,6000,2012
2012-08-20,520000,2012
2012-08-20,60000,2012
2012-08-23,80000,2012
2012-09-14,20000,2012
2012-08-21,30000,2012
2012-11-14,230000,2012
2012-10-15,26000,2012
2012-10-15,2000,2012
2012-08-23,20000,2012
2012-10-08,160000,2012
2012-08-23,40000,2012
2012-09-11,500,2012
2012-09-11,2000,2012
2012-09-24,200000,2012
2012-09-27,500,2012
2012-10-28,100000,2012
2012-09-27,1000,2012
2012-11-06,100000,2012
2012-11-07,100000,2012
2012-12-14,100000,2012
2012-11-07,50000,2012
2012-11-08,50000,2012
2012-11-09,20000,2012
2012-11-12,30000,2012
2012-11-13,20000,2012
2012-11-15,1000,2012
2012-11-22,2000,2012
2012-11-27,50000,2012
2012-11-29,2000,2012
2012-12-04,2000,2012
2012-12-05,100000,2012
2012-12-10,10000,2012
2012-12-10,1000,2012
2012-12-10,50000,2012
2012-12-12,2000,2012
2012-12-13,1000,2012
2012-12-13,1000,2012
2012-12-17,100000,2012
2012-12-21,100000,2012
2012-02-10,500,2012
2011-12-30,200,2011
2012-02-20,600,2012
2012-02-20,250,2012
2012-03-01,100,2012
2012-03-15,1000,2012
2012-03-20,400,2012
2012-03-23,500,2012
2012-04-18,1550,2012
2012-04-18,1400,2012
2012-04-18,50,2012
2012-04-18,2400,2012
2012-04-18,228,2012
2012-04-18,450,2012
2012-04-18,60,2012
2012-04-18,620,2012
2012-04-18,200,2012
2012-04-18,550,2012
2012-04-18,300,2012
2012-04-23,60,2012
2012-04-24,100,2012
2012-04-24,100,2012
2012-05-02,150,2012
2012-05-03,360,2012
2012-05-03,100,2012
2012-06-05,150,2012
2012-06-11,600,2012
2012-07-05,130,2012
2012-07-05,50,2012
2012-07-11,50,2012
2012-07-03,500,2012
2012-07-12,1000,2012
2012-07-12,150,2012
2012-07-12,1700,2012
2012-07-12,100,2012
2012-07-12,50,2012
2012-07-12,350,2012
2012-07-12,250,2012
2012-07-12,1850,2012
2012-07-12,1550,2012
2012-07-12,150,2012
2012-07-12,120,2012
2012-07-12,580,2012
2012-07-12,100,2012
2012-07-12,650,2012
2012-07-18,300,2012
2012-07-18,300,2012
2012-07-20,500,2012
2012-07-26,390,2012
2012-07-26,110,2012
2012-07-30,470,2012
2012-07-30,30,2012
2012-08-06,350,2012
2012-08-06,324,2012
2012-08-06,50,2012
2012-08-06,200,2012
2012-08-06,150,2012
2012-08-06,300,2012
2012-08-06,430,2012
2012-08-06,70,2012
2012-08-14,210,2012
2012-08-14,590,2012
2012-08-15,200,2012
2012-08-15,4000,2012
2012-09-17,60,2012
2012-08-30,50,2012
2012-09-17,150,2012
2012-09-17,300,2012
2012-09-17,50,2012
2012-09-17,1700,2012
2012-09-17,75,2012
2012-09-17,100,2012
2012-09-17,50,2012
2012-09-17,240,2012
2012-08-20,500,2012
2012-08-20,560,2012
2012-08-20,190,2012
2012-08-20,50,2012
2012-08-22,200,2012
2012-09-20,250,2012
2012-09-20,150,2012
2012-09-20,2550,2012
2012-09-20,100,2012
2012-09-20,175,2012
2012-09-20,560,2012
2012-09-20,150,2012
2012-09-20,350,2012
2012-09-20,680,2012
2012-08-23,700,2012
2012-08-23,60,2012
2012-08-23,2120,2012
2012-08-23,850,2012
2012-08-23,50,2012
2012-08-23,900,2012
2012-11-04,50,2012
2012-10-19,20,2012
2012-10-25,110,2012
2012-12-03,100,2012
2012-12-03,50,2012
2012-11-21,75,2012
2012-11-29,100,2012
2012-12-04,125,2012
2012-12-04,50,2012
2012-12-06,400,2012
2012-12-06,50,2012
2012-12-12,50,2012
2012-12-17,50,2012
2012-12-17,50,2012
2012-12-17,60,2012
2012-12-18,50,2012
2012-12-18,50,2012
2012-12-18,300,2012
2012-12-18,50,2012
2012-12-18,50,2012
2012-12-18,200,2012
2012-12-24,20,2012
2012-12-24,350,2012
2012-02-17,3000,2012
2012-02-17,500,2012
2012-02-20,2000,2012
2012-04-23,2500,2012
2012-04-18,2000,2012
2012-04-18,15000,2012
2012-05-02,1000,2012
2012-05-03,1000,2012
2012-06-04,3000,2012
2012-07-05,3000,2012
2012-06-19,1000,2012
2012-06-21,3000,2012
2012-07-12,5000,2012
2012-07-12,3000,2012
2012-07-12,15000,2012
2012-07-12,17500,2012
2012-07-12,7500,2012
2012-07-12,1500,2012
2012-07-26,500,2012
2012-08-06,500,2012
2012-08-14,4000,2012
2012-08-14,5000,2012
2012-08-15,15000,2012
2012-08-15,5000,2012
2012-10-16,5000,2012
2012-09-17,500,2012
2012-08-20,76500,2012
2012-08-20,19000,2012
